EmployeeID,SalaryAnnual,BonusPct,PerformanceRating,SatisfactionScore,SalaryBand
E01310,71000,15,3,5,Mid (60-100k)
E01311,156000,5,4,3,High (100k+)
E01312,114000,5,5,3,High (100k+)
E01313,91500,0,4,6,Mid (60-100k)
E01314,112000,5,3,7,High (100k+)
E01315,110500,15,3,7,High (100k+)
E01316,154000,0,2,6,High (100k+)
E01317,67500,15,4,7,Mid (60-100k)
E01318,105500,0,5,6,High (100k+)
E01319,73500,0,2,8,Mid (60-100k)
E01320,92500,0,3,6,Mid (60-100k)
E01321,80500,5,3,7,Mid (60-100k)
E01322,113000,0,4,4,High (100k+)
E01323,57000,0,5,6,Low (<60k)
E01324,71000,10,4,4,Mid (60-100k)
E01325,146000,0,4,4,High (100k+)
E01326,116500,0,3,8,High (100k+)
E01327,108000,0,3,5,High (100k+)
E01328,60500,0,4,5,Mid (60-100k)
E01329,150000,0,5,6,High (100k+)
E01330,126000,0,3,5,High (100k+)
E01331,108500,10,3,1,High (100k+)
E01332,47500,5,4,8,Low (<60k)
E01333,68500,0,4,10,Mid (60-100k)
E01334,74000,0,3,4,Mid (60-100k)
E01335,103500,15,4,6,High (100k+)
E01336,92000,5,4,5,Mid (60-100k)
E01337,134500,5,1,7,High (100k+)
E01338,108000,15,3,6,High (100k+)
E01339,91500,0,4,7,Mid (60-100k)
E01340,124000,5,4,6,High (100k+)
E01341,94500,0,3,9,Mid (60-100k)
E01342,105000,5,4,6,High (100k+)
E01343,92000,5,4,6,Mid (60-100k)
E01344,171000,5,4,6,High (100k+)
E01345,95500,5,4,8,Mid (60-100k)
E01346,108000,15,3,9,High (100k+)
E01347,135000,10,3,5,High (100k+)
E01348,65000,0,3,6,Mid (60-100k)
E01349,123500,15,3,3,High (100k+)
E01350,181500,5,3,7,High (100k+)
E01351,129500,5,4,5,High (100k+)
E01352,117000,10,4,8,High (100k+)
E01353,101500,15,3,6,High (100k+)
E01354,79000,0,4,7,Mid (60-100k)
E01355,76500,10,3,4,Mid (60-100k)
E01356,121500,15,4,7,High (100k+)
E01357,76000,15,5,7,Mid (60-100k)
E01358,159500,0,3,6,High (100k+)
E01359,77000,15,3,7,Mid (60-100k)
E01360,69500,5,5,5,Mid (60-100k)
E01361,92500,10,4,4,Mid (60-100k)
E01362,63000,5,3,5,Mid (60-100k)
E01363,120500,10,4,6,High (100k+)
E01364,146500,5,2,6,High (100k+)
E01365,56000,5,4,3,Low (<60k)
E01366,76000,5,4,8,Mid (60-100k)
E01367,305500,5,3,6,High (100k+)
E01368,62500,15,3,7,Mid (60-100k)
E01369,80000,0,3,9,Mid (60-100k)
E01370,116000,0,3,7,High (100k+)
E01371,96000,5,4,4,Mid (60-100k)
E01372,189000,0,2,6,High (100k+)
E01373,211500,0,1,10,High (100k+)
E01374,136500,0,3,5,High (100k+)
E01375,117000,0,4,6,High (100k+)
E01376,76500,20,3,6,Mid (60-100k)
E01377,83500,15,4,6,Mid (60-100k)
E01378,64500,10,3,6,Mid (60-100k)
E01379,85500,0,3,7,Mid (60-100k)
E01380,193500,5,4,7,High (100k+)
E01381,81500,5,3,3,Mid (60-100k)
E01382,151000,5,3,7,High (100k+)
E01383,135000,0,2,5,High (100k+)
E01384,82500,10,4,6,Mid (60-100k)
E01385,83000,0,4,4,Mid (60-100k)
E01386,54000,15,3,4,Low (<60k)
E01387,165500,10,4,7,High (100k+)
E01388,79000,10,1,7,Mid (60-100k)
E01389,106500,0,3,5,High (100k+)
E01390,59000,0,3,10,Low (<60k)
E01391,74000,0,4,6,Mid (60-100k)
E01392,67000,10,3,7,Mid (60-100k)
E01393,115000,15,5,5,High (100k+)
E01394,86000,10,2,8,Mid (60-100k)
E01395,75000,0,3,7,Mid (60-100k)
E01396,146000,0,3,8,High (100k+)
E01397,151500,5,4,5,High (100k+)
E01398,83500,0,3,6,Mid (60-100k)
E01399,142000,5,4,5,High (100k+)
E01400,55500,0,4,5,Low (<60k)
E01401,63000,0,3,5,Mid (60-100k)
E01402,113500,20,5,4,High (100k+)
E01403,81500,20,4,7,Mid (60-100k)
E01404,93500,0,4,7,Mid (60-100k)
E01405,106500,0,5,3,High (100k+)
E01406,106000,0,3,6,High (100k+)
E01407,105000,0,4,3,High (100k+)
E01408,147000,5,4,9,High (100k+)
E01409,122500,10,2,7,High (100k+)
E01410,175000,5,2,7,High (100k+)
E01411,108000,0,4,6,High (100k+)
E01412,85000,10,1,7,Mid (60-100k)
E01413,59000,10,5,5,Low (<60k)
E01414,195500,10,5,5,High (100k+)
E01415,189000,0,2,8,High (100k+)
E01416,124000,0,4,6,High (100k+)
E01417,80500,10,3,7,Mid (60-100k)
E01418,173500,0,5,7,High (100k+)
E01419,260000,0,4,6,High (100k+)
E01420,75000,0,3,5,Mid (60-100k)
E01421,94500,0,5,7,Mid (60-100k)
E01422,77500,0,3,5,Mid (60-100k)
E01423,83000,5,3,5,Mid (60-100k)
E01424,76500,0,5,5,Mid (60-100k)
E01425,140000,10,3,8,High (100k+)
E01426,139000,0,4,9,High (100k+)
E01427,74500,15,5,8,Mid (60-100k)
E01428,59000,0,4,9,Low (<60k)
E01429,119500,20,3,7,High (100k+)
E01430,70500,0,5,6,Mid (60-100k)
E01431,88000,5,4,9,Mid (60-100k)
E01432,122500,0,3,6,High (100k+)
E01433,118000,5,3,8,High (100k+)
E01434,96000,0,4,8,Mid (60-100k)
E01435,167000,15,4,5,High (100k+)
E01436,120000,0,4,3,High (100k+)
E01437,138000,0,4,6,High (100k+)
E01438,64500,15,4,4,Mid (60-100k)
E01439,139500,0,3,3,High (100k+)
E01440,75000,5,4,7,Mid (60-100k)
E01441,118500,0,2,2,High (100k+)
E01442,126000,0,3,4,High (100k+)
E01443,113500,15,2,4,High (100k+)
E01444,77000,10,3,3,Mid (60-100k)
E01445,97000,5,4,4,Mid (60-100k)
E01446,105000,5,4,6,High (100k+)
E01447,121000,20,3,7,High (100k+)
E01448,68500,0,5,5,Mid (60-100k)
E01449,102500,10,2,6,High (100k+)
E01450,145500,0,5,6,High (100k+)
E01451,85500,0,3,5,Mid (60-100k)
E01452,187500,5,2,8,High (100k+)
E01453,123000,0,5,6,High (100k+)
E01454,251500,20,4,4,High (100k+)
E01455,109500,10,5,8,High (100k+)
E01456,67500,20,5,6,Mid (60-100k)
E01457,121000,10,5,8,High (100k+)
E01458,114000,10,3,6,High (100k+)
E01459,149500,5,5,9,High (100k+)
E01460,178000,0,3,4,High (100k+)
E01461,80500,10,3,6,Mid (60-100k)
E01462,91500,10,4,6,Mid (60-100k)
E01463,88500,0,4,6,Mid (60-100k)
E01464,56500,0,3,4,Low (<60k)
E01465,118500,5,4,7,High (100k+)
E01466,83500,0,4,5,Mid (60-100k)
E01467,134500,0,3,7,High (100k+)
E01468,80000,10,1,4,Mid (60-100k)
E01469,91000,15,3,3,Mid (60-100k)
E01470,60500,0,3,7,Mid (60-100k)
E01471,94000,10,2,6,Mid (60-100k)
E01472,108500,10,4,5,High (100k+)
E01473,66500,20,4,8,Mid (60-100k)
E01474,299500,0,4,7,High (100k+)
E01475,90000,5,3,5,Mid (60-100k)
E01476,94500,5,4,3,Mid (60-100k)
E01477,153500,0,3,10,High (100k+)
E01478,131000,5,4,9,High (100k+)
E01479,269500,10,3,5,High (100k+)
E01480,108500,20,3,9,High (100k+)
E01481,153000,0,2,7,High (100k+)
E01482,64000,15,4,4,Mid (60-100k)
E01483,140000,5,3,2,High (100k+)
E01484,146500,10,4,8,High (100k+)
E01485,53000,5,4,8,Low (<60k)
E01486,139500,5,5,6,High (100k+)
E01487,92500,15,5,7,Mid (60-100k)
E01488,98000,10,3,10,Mid (60-100k)
E01489,90000,0,2,10,Mid (60-100k)
E01490,79500,5,5,5,Mid (60-100k)
E01491,64500,5,3,8,Mid (60-100k)
E01492,149500,0,4,7,High (100k+)
E01493,112500,0,4,8,High (100k+)
E01494,95500,0,2,5,Mid (60-100k)
E01495,184500,15,4,4,High (100k+)
E01496,206500,10,4,6,High (100k+)
E01497,65500,10,4,4,Mid (60-100k)
E01498,156000,5,2,5,High (100k+)
E01499,86500,10,5,4,Mid (60-100k)
E01500,138000,0,5,6,High (100k+)
E01501,98000,10,4,6,Mid (60-100k)
E01502,140000,5,5,8,High (100k+)
E01503,120500,15,3,6,High (100k+)
E01504,116500,0,5,8,High (100k+)
E01505,160500,5,3,5,High (100k+)
E01506,73000,10,3,7,Mid (60-100k)
E01507,108000,0,4,7,High (100k+)
E01508,83500,0,4,6,Mid (60-100k)
E01509,84000,10,3,3,Mid (60-100k)
E01510,101000,15,5,6,High (100k+)
E01511,172500,15,3,6,High (100k+)
E01512,106500,15,3,6,High (100k+)
E01513,135000,0,3,4,High (100k+)
E01514,82500,10,2,5,Mid (60-100k)
E01515,86500,0,5,5,Mid (60-100k)
E01516,185500,0,2,9,High (100k+)
E01517,94000,0,4,9,Mid (60-100k)
E01518,116000,5,4,8,High (100k+)
E01519,76000,5,5,8,Mid (60-100k)
E01520,102500,5,3,5,High (100k+)
E01521,92000,10,3,5,Mid (60-100k)
E01522,112000,5,4,7,High (100k+)
E01523,84000,5,3,6,Mid (60-100k)
E01524,110000,0,3,4,High (100k+)
E01525,82000,0,4,6,Mid (60-100k)
E01526,76000,0,4,9,Mid (60-100k)
E01527,76500,0,5,4,Mid (60-100k)
E01528,89500,0,5,6,Mid (60-100k)
E01529,101500,5,4,5,High (100k+)
E01530,131500,0,4,6,High (100k+)
E01531,81000,10,2,7,Mid (60-100k)
E01532,77500,0,3,4,Mid (60-100k)
E01533,130000,15,4,7,High (100k+)
E01534,283500,0,4,4,High (100k+)
E01535,101500,10,4,6,High (100k+)
E01536,112000,5,4,7,High (100k+)
E01537,122000,15,2,10,High (100k+)
E01538,153500,10,5,6,High (100k+)
E01539,134500,5,5,9,High (100k+)
E01540,66500,15,4,7,Mid (60-100k)
E01541,140500,5,3,5,High (100k+)
E01542,112500,10,5,5,High (100k+)
E01543,64500,10,2,5,Mid (60-100k)
E01544,95000,0,3,8,Mid (60-100k)
E01545,114000,0,3,9,High (100k+)
E01546,158500,0,2,2,High (100k+)
E01547,174500,10,3,7,High (100k+)
E01548,186000,0,4,2,High (100k+)
E01549,78500,5,4,6,Mid (60-100k)
E01550,134000,10,4,4,High (100k+)
E01551,49500,0,2,5,Low (<60k)
E01552,103000,0,3,6,High (100k+)
E01553,48000,0,5,7,Low (<60k)
E01554,227000,10,3,5,High (100k+)
E01555,93500,0,5,9,Mid (60-100k)
E01556,56000,15,3,3,Low (<60k)
E01557,137500,0,4,9,High (100k+)
E01558,58500,0,2,5,Low (<60k)
E01559,72000,20,5,6,Mid (60-100k)
E01560,89500,0,5,5,Mid (60-100k)
E01561,64000,15,3,7,Mid (60-100k)
E01562,102500,0,4,5,High (100k+)
E01563,117500,0,3,6,High (100k+)
E01564,130500,15,3,3,High (100k+)
E01565,109000,5,3,9,High (100k+)
E01566,113000,0,4,2,High (100k+)
E01567,229000,5,4,5,High (100k+)
E01568,72000,20,3,3,Mid (60-100k)
E01569,170000,15,2,4,High (100k+)
E01570,61500,10,2,7,Mid (60-100k)
E01571,139000,5,3,6,High (100k+)
E01572,97500,0,3,4,Mid (60-100k)
E01573,121000,10,1,4,High (100k+)
E01574,90500,0,4,8,Mid (60-100k)
E01575,116000,5,2,6,High (100k+)
E01576,63000,5,4,4,Mid (60-100k)
E01577,129000,0,3,6,High (100k+)
E01578,166000,5,3,4,High (100k+)
E01579,87000,0,1,4,Mid (60-100k)
E01580,74500,0,3,6,Mid (60-100k)
E01581,151000,0,3,5,High (100k+)
E01582,81500,5,1,7,Mid (60-100k)
E01583,120500,5,4,3,High (100k+)
E01584,223500,10,5,5,High (100k+)
E01585,110500,20,3,8,High (100k+)
E01586,112000,5,4,4,High (100k+)
E01587,83500,5,3,5,Mid (60-100k)
E01588,140000,20,4,3,High (100k+)
E01589,104000,5,4,5,High (100k+)
E01590,93500,0,3,7,Mid (60-100k)
E01591,107000,0,3,6,High (100k+)
E01592,115000,5,4,6,High (100k+)
E01593,210000,5,3,7,High (100k+)
E01594,82000,15,2,5,Mid (60-100k)
E01595,105000,15,4,3,High (100k+)
E01596,60500,10,3,6,Mid (60-100k)
E01597,108000,0,3,7,High (100k+)
E01598,60000,0,4,6,Mid (60-100k)
E01599,124500,0,3,8,High (100k+)
E01600,133000,5,4,6,High (100k+)
E01601,63000,0,4,2,Mid (60-100k)
E01602,59500,5,4,7,Low (<60k)
E01603,98500,5,2,6,Mid (60-100k)
E01604,76500,0,4,7,Mid (60-100k)
E01605,103500,0,5,6,High (100k+)
E01606,98000,10,3,4,Mid (60-100k)
E01607,100500,10,3,6,High (100k+)
E01608,79000,0,3,7,Mid (60-100k)
E01609,142000,10,2,5,High (100k+)
E01610,104500,5,5,6,High (100k+)
E01611,124000,5,5,5,High (100k+)
E01612,155500,0,3,2,High (100k+)
E01613,93000,10,5,5,Mid (60-100k)
E01614,96500,5,3,7,Mid (60-100k)
E01615,122500,20,5,6,High (100k+)
E01616,142000,15,4,7,High (100k+)
E01617,157000,0,3,3,High (100k+)
E01618,91500,5,2,6,Mid (60-100k)
E01619,92000,5,5,5,Mid (60-100k)
E01620,109000,0,4,5,High (100k+)
E01621,126500,10,4,6,High (100k+)
E01622,62500,5,4,5,Mid (60-100k)
E01623,178500,10,3,7,High (100k+)
E01624,87500,0,3,6,Mid (60-100k)
E01625,140500,5,3,5,High (100k+)
E01626,76500,0,2,4,Mid (60-100k)
E01627,75500,0,5,5,Mid (60-100k)
E01628,69500,5,4,4,Mid (60-100k)
E01629,161500,5,5,7,High (100k+)
E01630,86500,0,3,6,Mid (60-100k)
E01631,113000,10,2,7,High (100k+)
E01632,136500,5,3,7,High (100k+)
E01633,107500,0,4,7,High (100k+)
E01634,60500,15,4,5,Mid (60-100k)
E01635,134000,20,5,4,High (100k+)
E01636,106500,0,2,8,High (100k+)
E01637,85500,20,5,9,Mid (60-100k)
E01638,41500,5,5,9,Low (<60k)
E01639,203000,20,3,8,High (100k+)
E01640,74000,0,5,5,Mid (60-100k)
E01641,144000,0,3,4,High (100k+)
E01642,179500,20,4,9,High (100k+)
E01643,96000,0,3,4,Mid (60-100k)
E01644,48000,5,5,6,Low (<60k)
E01645,105000,5,5,10,High (100k+)
E01646,55500,0,3,5,Low (<60k)
E01647,79500,15,3,6,Mid (60-100k)
E01648,118500,15,4,3,High (100k+)
E01649,165000,0,4,10,High (100k+)
E01650,168500,0,4,6,High (100k+)
E01651,112500,0,2,7,High (100k+)
E01652,55500,15,3,2,Low (<60k)
E01653,100500,0,3,3,High (100k+)
E01654,152500,5,5,5,High (100k+)
E01655,207000,15,5,8,High (100k+)
E01656,64000,10,2,4,Mid (60-100k)
E01657,100500,0,5,4,High (100k+)
E01658,111000,5,4,6,High (100k+)
E01659,292000,20,5,3,High (100k+)
E01660,110500,15,5,6,High (100k+)
E01661,126500,15,2,5,High (100k+)
E01662,184500,10,5,4,High (100k+)
E01663,187500,15,3,2,High (100k+)
E01664,84500,0,4,6,Mid (60-100k)
E01665,136500,5,4,5,High (100k+)
E01666,69000,5,4,7,Mid (60-100k)
E01667,101500,15,2,6,High (100k+)
E01668,164500,10,4,10,High (100k+)
E01669,79000,5,3,6,Mid (60-100k)
E01670,82000,0,4,7,Mid (60-100k)
E01671,131000,15,3,4,High (100k+)
E01672,99000,15,5,6,Mid (60-100k)
E01673,94000,0,4,9,Mid (60-100k)
E01674,98000,0,3,5,Mid (60-100k)
E01675,111000,5,4,6,High (100k+)
E01676,135000,0,3,6,High (100k+)
E01677,74500,15,4,10,Mid (60-100k)
E01678,124500,0,3,5,High (100k+)
E01679,83000,10,4,5,Mid (60-100k)
E01680,99000,5,2,6,Mid (60-100k)
E01681,75000,0,4,7,Mid (60-100k)
E01682,268000,15,3,4,High (100k+)
E01683,73500,10,4,4,Mid (60-100k)
E01684,93500,5,3,8,Mid (60-100k)
E01685,119500,5,5,7,High (100k+)
E01686,108000,0,3,10,High (100k+)
E01687,90500,0,4,5,Mid (60-100k)
E01688,88000,10,3,7,Mid (60-100k)
E01689,120500,0,3,7,High (100k+)
E01690,102500,15,4,6,High (100k+)
E01691,63500,0,3,5,Mid (60-100k)
E01692,79000,5,2,9,Mid (60-100k)
E01693,85500,0,3,4,Mid (60-100k)
E01694,69500,0,4,5,Mid (60-100k)
E01695,103500,0,3,4,High (100k+)
E01696,97000,0,4,5,Mid (60-100k)
E01697,224500,5,4,2,High (100k+)
E01698,71500,0,3,5,Mid (60-100k)
E01699,158500,15,5,10,High (100k+)
E01700,93500,5,4,8,Mid (60-100k)
E01701,86500,0,2,5,Mid (60-100k)
E01702,71000,20,3,6,Mid (60-100k)
E01703,158500,10,2,7,High (100k+)
E01704,158500,10,5,8,High (100k+)
E01705,104500,10,5,4,High (100k+)
E01706,73500,10,2,6,Mid (60-100k)
E01707,77500,10,3,7,Mid (60-100k)
E01708,93500,0,5,6,Mid (60-100k)
E01709,108000,10,3,8,High (100k+)
E01710,96500,0,5,7,Mid (60-100k)
E01711,117000,10,2,8,High (100k+)
E01712,91500,15,3,4,Mid (60-100k)
E01713,127500,10,5,7,High (100k+)
E01714,72500,5,3,5,Mid (60-100k)
E01715,77500,0,3,7,Mid (60-100k)
E01716,72000,0,3,10,Mid (60-100k)
E01717,96000,15,4,6,Mid (60-100k)
E01718,181500,10,5,5,High (100k+)
E01719,100000,0,4,7,High (100k+)
E01720,151500,20,3,9,High (100k+)
E01721,177500,10,5,4,High (100k+)
E01722,98500,5,5,5,Mid (60-100k)
E01723,66500,10,4,5,Mid (60-100k)
E01724,72000,0,3,5,Mid (60-100k)
E01725,113500,5,3,8,High (100k+)
E01726,68000,15,4,10,Mid (60-100k)
E01727,83500,0,5,8,Mid (60-100k)
E01728,129000,10,4,7,High (100k+)
E01729,78500,0,3,7,Mid (60-100k)
E01730,71000,15,4,7,Mid (60-100k)
E01731,119000,5,4,4,High (100k+)
E01732,181000,0,4,5,High (100k+)
E01733,151500,0,1,3,High (100k+)
E01734,129000,0,5,7,High (100k+)
E01735,98000,15,3,6,Mid (60-100k)
E01736,117000,0,3,8,High (100k+)
E01737,162500,0,4,3,High (100k+)
E01738,50500,0,4,8,Low (<60k)
E01739,82000,15,2,7,Mid (60-100k)
E01740,123000,10,3,3,High (100k+)
E01741,103500,15,3,10,High (100k+)
E01742,113500,5,4,9,High (100k+)
E01743,107500,10,3,8,High (100k+)
E01744,92000,0,5,1,Mid (60-100k)
E01745,168500,0,4,5,High (100k+)
E01746,75500,5,3,4,Mid (60-100k)
E01747,139500,0,4,5,High (100k+)
E01748,175500,0,3,6,High (100k+)
E01749,98500,10,1,8,Mid (60-100k)
E01750,83500,0,5,3,Mid (60-100k)
E01751,136000,20,5,7,High (100k+)
E01752,133500,0,4,3,High (100k+)
E01753,92000,0,4,5,Mid (60-100k)
E01754,135000,0,3,6,High (100k+)
E01755,90000,0,5,4,Mid (60-100k)
E01756,209000,0,3,9,High (100k+)
E01757,210500,10,5,9,High (100k+)
E01758,128500,5,3,4,High (100k+)
E01759,202000,5,5,2,High (100k+)
E01760,107500,0,5,6,High (100k+)
E01761,173000,20,2,4,High (100k+)
E01762,155000,0,4,10,High (100k+)
E01763,93500,5,4,6,Mid (60-100k)
E01764,132000,0,4,5,High (100k+)
E01765,197500,20,3,7,High (100k+)
E01766,102000,10,4,3,High (100k+)
E01767,103000,0,1,7,High (100k+)
E01768,116000,0,3,3,High (100k+)
E01769,122000,10,3,7,High (100k+)
E01770,92500,0,4,3,Mid (60-100k)
E01771,89500,20,4,6,Mid (60-100k)
E01772,109000,5,3,6,High (100k+)
E01773,168000,0,3,6,High (100k+)
E01774,77000,20,5,7,Mid (60-100k)
E01775,145500,5,3,7,High (100k+)
E01776,129500,10,3,4,High (100k+)
E01777,91000,15,3,6,Mid (60-100k)
E01778,78000,0,4,3,Mid (60-100k)
E01779,107500,5,4,7,High (100k+)
E01780,162500,5,5,9,High (100k+)
E01781,55000,0,4,4,Low (<60k)
E01782,191000,5,3,6,High (100k+)
E01783,152500,15,4,8,High (100k+)
E01784,43500,0,3,6,Low (<60k)
E01785,96000,10,3,5,Mid (60-100k)
E01786,94000,15,3,6,Mid (60-100k)
E01787,178500,0,5,5,High (100k+)
E01788,239000,5,2,9,High (100k+)
E01789,131500,5,3,4,High (100k+)
E01790,73000,5,4,4,Mid (60-100k)
E01791,112500,20,3,6,High (100k+)
E01792,243500,0,2,3,High (100k+)
E01793,78500,10,4,7,Mid (60-100k)
E01794,112000,5,4,5,High (100k+)
E01795,185000,0,4,3,High (100k+)
E01796,58000,5,3,5,Low (<60k)
E01797,58500,5,4,4,Low (<60k)
E01798,76500,0,3,6,Mid (60-100k)
E01799,127500,10,3,6,High (100k+)
E01800,99000,15,2,8,Mid (60-100k)
E01801,89500,15,4,5,Mid (60-100k)
E01802,125500,0,4,3,High (100k+)
E01803,88500,10,4,6,Mid (60-100k)
E01804,95000,15,4,7,Mid (60-100k)
E01805,108500,0,3,5,High (100k+)
E01806,147500,0,3,5,High (100k+)
E01807,79000,20,3,4,Mid (60-100k)
E01808,138500,0,4,6,High (100k+)
E01809,92500,0,4,9,Mid (60-100k)
E01810,85000,0,3,6,Mid (60-100k)
E01811,53000,0,4,6,Low (<60k)
E01812,126000,0,4,6,High (100k+)
E01813,109000,5,2,6,High (100k+)
E01814,102000,20,4,8,High (100k+)
E01815,125000,20,3,5,High (100k+)
E01816,96000,0,4,4,Mid (60-100k)
E01817,189500,0,3,6,High (100k+)
E01818,72000,0,4,5,Mid (60-100k)
E01819,134000,10,5,6,High (100k+)
E01820,131500,10,3,6,High (100k+)
E01821,148000,5,4,6,High (100k+)
E01822,148000,0,1,6,High (100k+)
E01823,68500,10,4,7,Mid (60-100k)
E01824,87500,10,5,4,Mid (60-100k)
E01825,73500,0,3,7,Mid (60-100k)
E01826,102000,0,3,6,High (100k+)
E01827,58000,10,3,8,Low (<60k)
E01828,104500,0,3,6,High (100k+)
E01829,109000,5,3,5,High (100k+)
E01830,75000,10,4,5,Mid (60-100k)
E01831,211000,5,4,6,High (100k+)
E01832,81000,5,3,6,Mid (60-100k)
E01833,72500,10,5,7,Mid (60-100k)
E01834,144000,10,2,7,High (100k+)
E01835,95500,15,5,5,Mid (60-100k)
E01836,74500,10,5,4,Mid (60-100k)
E01837,147000,0,3,6,High (100k+)
E01838,148500,5,1,6,High (100k+)
E01839,145000,5,4,5,High (100k+)
E01840,100000,10,3,5,High (100k+)
E01841,80000,0,4,4,Mid (60-100k)
E01842,88500,0,3,6,Mid (60-100k)
E01843,336000,10,3,4,High (100k+)
E01844,166000,10,3,8,High (100k+)
E01845,109500,20,3,7,High (100k+)
E01846,66000,10,3,9,Mid (60-100k)
E01847,88000,10,5,7,Mid (60-100k)
E01848,80000,5,4,6,Mid (60-100k)
E01849,120500,0,3,6,High (100k+)
E01850,163500,5,4,6,High (100k+)
E01851,147500,0,5,7,High (100k+)
E01852,115500,10,4,7,High (100k+)
E01853,254500,5,3,4,High (100k+)
E01854,63500,5,2,8,Mid (60-100k)
E01855,146000,10,4,4,High (100k+)
E01856,174500,10,4,8,High (100k+)
E01857,133500,5,5,5,High (100k+)
E01858,94500,0,2,8,Mid (60-100k)
E01859,77000,0,5,1,Mid (60-100k)
E01860,84500,0,4,6,Mid (60-100k)
E01861,52000,5,2,10,Low (<60k)
E01862,170000,0,3,10,High (100k+)
E01863,95500,5,4,5,Mid (60-100k)
E01864,46000,0,4,6,Low (<60k)
E01865,69500,0,4,5,Mid (60-100k)
E01866,179000,0,3,6,High (100k+)
E01867,108000,0,3,5,High (100k+)
E01868,173000,0,3,7,High (100k+)
E01869,169000,0,2,5,High (100k+)
E01870,55000,5,5,6,Low (<60k)
E01871,71000,5,5,5,Mid (60-100k)
E01872,85500,0,3,7,Mid (60-100k)
E01873,140500,0,2,4,High (100k+)
E01874,93000,10,3,3,Mid (60-100k)
E01875,117500,0,3,3,High (100k+)
E01876,75000,20,5,4,Mid (60-100k)
E01877,78000,10,3,9,Mid (60-100k)
E01878,164500,5,5,5,High (100k+)
E01879,96000,10,5,6,Mid (60-100k)
E01880,71000,10,4,4,Mid (60-100k)
E01881,119500,15,3,9,High (100k+)
E01882,62500,10,4,5,Mid (60-100k)
E01883,70000,10,3,10,Mid (60-100k)
E01884,71500,15,4,6,Mid (60-100k)
E01885,88000,10,4,6,Mid (60-100k)
E01886,97500,5,3,5,Mid (60-100k)
E01887,230500,0,3,8,High (100k+)
E01888,129500,15,4,8,High (100k+)
E01889,73000,5,3,2,Mid (60-100k)
E01890,210500,5,5,5,High (100k+)
E01891,154500,0,4,6,High (100k+)
E01892,167000,5,1,7,High (100k+)
E01893,188000,5,3,3,High (100k+)
E01894,68500,5,2,6,Mid (60-100k)
E01895,111000,0,3,8,High (100k+)
E01896,113500,20,5,4,High (100k+)
E01897,73000,0,4,3,Mid (60-100k)
E01898,103500,15,3,5,High (100k+)
E01899,75500,5,3,6,Mid (60-100k)
E01900,101000,15,3,6,High (100k+)
E01901,147500,0,5,4,High (100k+)
E01902,96500,10,3,4,Mid (60-100k)
E01903,165500,15,4,7,High (100k+)
E01904,148000,5,5,1,High (100k+)
E01905,157500,0,3,3,High (100k+)
E01906,180000,10,5,9,High (100k+)
E01907,118500,20,3,4,High (100k+)
E01908,126500,20,4,3,High (100k+)
E01909,70000,0,3,5,Mid (60-100k)
E01910,91500,15,5,5,Mid (60-100k)
E01911,93000,10,3,4,Mid (60-100k)
E01912,119000,5,5,8,High (100k+)
E01913,93500,0,3,7,Mid (60-100k)
E01914,153500,0,3,3,High (100k+)
E01915,144500,10,3,4,High (100k+)
E01916,140500,20,5,5,High (100k+)
E01917,80000,0,5,6,Mid (60-100k)
E01918,43500,5,4,8,Low (<60k)
E01919,70000,0,5,9,Mid (60-100k)
E01920,112000,15,3,5,High (100k+)
E01921,204500,15,1,5,High (100k+)
E01922,98500,5,3,8,Mid (60-100k)
E01923,105500,0,4,5,High (100k+)
E01924,135500,10,2,4,High (100k+)
E01925,83500,10,3,7,Mid (60-100k)
E01926,77000,0,4,7,Mid (60-100k)
E01927,91000,10,3,3,Mid (60-100k)
E01928,81500,0,4,8,Mid (60-100k)
E01929,237000,20,3,3,High (100k+)
E01930,53500,10,3,7,Low (<60k)
E01931,144500,5,4,10,High (100k+)
E01932,101000,5,3,6,High (100k+)
E01933,167500,20,4,5,High (100k+)
E01934,148500,0,2,6,High (100k+)
E01935,127500,5,3,6,High (100k+)
E01936,136000,10,4,5,High (100k+)
E01937,184000,0,5,6,High (100k+)
E01938,127000,5,5,6,High (100k+)
E01939,78500,5,3,2,Mid (60-100k)
E01940,130500,0,2,7,High (100k+)
E01941,99000,0,3,6,Mid (60-100k)
E01942,93000,0,4,6,Mid (60-100k)
E01943,79000,10,4,8,Mid (60-100k)
E01944,74000,0,4,4,Mid (60-100k)
E01945,61500,5,3,5,Mid (60-100k)
E01946,241500,5,5,7,High (100k+)
E01947,69500,15,5,5,Mid (60-100k)
E01948,139000,5,5,2,High (100k+)
E01949,121000,5,3,6,High (100k+)
E01950,267000,0,5,7,High (100k+)
E01951,87500,10,3,6,Mid (60-100k)
E01952,145000,10,5,4,High (100k+)
E01953,126500,0,3,7,High (100k+)
E01954,90000,10,5,5,Mid (60-100k)
E01955,131500,5,5,7,High (100k+)
E01956,81000,10,4,6,Mid (60-100k)
E01957,95000,5,3,8,Mid (60-100k)
E01958,128000,5,4,5,High (100k+)
E01959,116000,0,3,8,High (100k+)
E01960,94000,0,4,7,Mid (60-100k)
E01961,163500,15,4,6,High (100k+)
E01962,113500,15,3,5,High (100k+)
E01963,88000,0,4,5,Mid (60-100k)
E01964,66500,10,1,6,Mid (60-100k)
